top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014,Mixed planning for today,1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014,Mixed planning for today,0.144737,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014,Mixed planning for today,0.529605,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014,Mixed planning for today,0.891388,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.144737|0.067568,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.529605|0.487162,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,251,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014|u002_e015|u002_e001,Mixed planning for today|Mixed review and reminder|beta 发布 planning,0.144737|0.067568|0.050633,u002_e014|u002_e013|u002_e001,0.6666666666666666,,1.0,0.6666666666666666,0.6787956981029196,235,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,0.529605|0.487162|0.471154,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,251,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014|u002_e015|u002_e010,Mixed planning for today|Mixed review and reminder|用户访谈 dependency discussion,0.891388|0.849317|0.825251,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,254,0.0
1,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_only,u002_e014,Mixed planning for today,1.0,u002_e015|u002_e010,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,similarity_only,u002_e015,Mixed review and reminder,0.128571,u002_e015|u002_e010,0.5,,1.0,0.5,0.6131471927654584,82,0.0
1,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_similarity_hybrid,u002_e015,Mixed review and reminder,0.520714,u002_e015|u002_e010,0.5,,1.0,0.5,0.6131471927654584,82,0.0
1,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u002_e014,Mixed planning for today,0.891388,u002_e015|u002_e010,0.0,,0.0,0.0,0.0,93,0.0
2,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e015|u002_e010,0.5,,0.0,0.5,0.3868528072345416,175,0.0
2,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,similarity_only,u002_e015|u002_e002,Mixed review and reminder|用户访谈 planning,0.128571|0.121212,u002_e015|u002_e010,0.5,,1.0,0.5,0.6131471927654584,143,0.0
2,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_similarity_hybrid,u002_e015|u002_e016,Mixed review and reminder|Recent irrelevant side matter,0.520714|0.502027,u002_e015|u002_e010,0.5,,1.0,0.5,0.6131471927654584,158,0.0
2,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.883857,u002_e015|u002_e010,0.5,,0.0,0.5,0.3868528072345416,175,0.0
3,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e015|u002_e010,0.5,,0.0,0.5,0.3868528072345416,251,0.0
3,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,similarity_only,u002_e015|u002_e002|u002_e010,Mixed review and reminder|用户访谈 planning|用户访谈 dependency discussion,0.128571|0.121212|0.106061,u002_e015|u002_e010,1.0,,1.0,1.0,0.9197207891481876,223,1.0
3,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,recency_similarity_hybrid,u002_e015|u002_e016|u002_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.520714|0.502027|0.492308,u002_e015|u002_e010,0.5,,1.0,0.5,0.6131471927654584,242,0.0
3,u002,u002_q017,chat,mixed,帮我写一个关于用户访谈的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u002_e014|u002_e015|u002_e010,Mixed planning for today|Mixed review and reminder|用户访谈 dependency discussion,0.891388|0.883857|0.876227,u002_e015|u002_e010,1.0,,0.0,1.0,0.6934264036172708,254,1.0
1,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u002_e012,Old preference record,0.054795,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,71,0.0
1,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u002_e018,Urgent wrong domain,0.477848,u002_e018|u002_e003|u002_e016,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6300059872618923,84,0.0
1,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u002_e015,Mixed review and reminder,0.844676,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,175,0.0
2,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u002_e012|u002_e018,Old preference record|Urgent wrong domain,0.054795|0.050633,u002_e018|u002_e003|u002_e016,0.3333333333333333,0.5,0.0,0.3333333333333333,0.39748952229168844,155,0.0
2,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u002_e018|u002_e016,Urgent wrong domain|Recent irrelevant side matter,0.477848|0.471429,u002_e018|u002_e003|u002_e016,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7625024946924551,160,0.0
2,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u002_e015|u002_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,175,0.0
3,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e018|u002_e003|u002_e016,0.3333333333333333,0.0,0.0,0.3333333333333333,0.10500099787698204,251,0.0
3,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u002_e012|u002_e018|u002_e003,Old preference record|Urgent wrong domain|风险同步 planning,0.054795|0.050633|0.039474,u002_e018|u002_e003|u002_e016,0.6666666666666666,1.0,0.0,0.6666666666666666,0.6074915180456525,226,0.0
3,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u002_e018|u002_e016|u002_e014,Urgent wrong domain|Recent irrelevant side matter|Mixed planning for today,0.477848|0.471429|0.463095,u002_e018|u002_e003|u002_e016,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7625024946924551,253,0.0
3,u002,u002_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u002_e015|u002_e014|u002_e007,Mixed review and reminder|Mixed planning for today|风险同步 status update,0.844676|0.784319|0.758506,u002_e018|u002_e003|u002_e016,0.0,0.0,0.0,0.0,0.0,247,0.0
1,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,similarity_only,u002_e017,Semantic similar wrong status,0.128571,u002_e017|u002_e001,0.5,0.0,1.0,0.5,0.7039180890341347,85,0.0
1,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_similarity_hybrid,u002_e014,Mixed planning for today,0.491772,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u002_e015,Mixed review and reminder,0.844676,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,175,0.0
2,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,similarity_only,u002_e017|u002_e005,Semantic similar wrong status|beta 发布 status update,0.128571|0.107143,u002_e017|u002_e001,0.5,0.0,1.0,0.5,0.7039180890341347,150,0.0
2,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_similarity_hybrid,u002_e014|u002_e016,Mixed planning for today|Recent irrelevant side matter,0.491772|0.487162,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,170,0.0
2,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u002_e015|u002_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.815369,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,175,0.0
3,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,251,0.0
3,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,similarity_only,u002_e017|u002_e005|u002_e014,Semantic similar wrong status|beta 发布 status update|Mixed planning for today,0.128571|0.107143|0.075949,u002_e017|u002_e001,0.5,0.0,1.0,0.5,0.7039180890341347,243,0.0
3,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,recency_similarity_hybrid,u002_e014|u002_e016|u002_e018,Mixed planning for today|Recent irrelevant side matter|Urgent wrong domain,0.491772|0.487162|0.485714,u002_e017|u002_e001,0.0,0.0,0.0,0.0,0.0,253,0.0
3,u002,u002_q019,task,task_status,那个类似beta 发布的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u002_e015|u002_e014|u002_e001,Mixed review and reminder|Mixed planning for today|beta 发布 planning,0.844676|0.815369|0.766863,u002_e017|u002_e001,0.5,1.0,0.0,0.5,0.23463936301137822,235,0.0
1,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u002_e014,Mixed planning for today,1.0,,1.0,,0.0,1.0,1.0,93,1.0
1,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u002_e015,Mixed review and reminder,0.044118,,1.0,,0.0,1.0,1.0,82,1.0
1,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u002_e015,Mixed review and reminder,0.474265,,1.0,,0.0,1.0,1.0,82,1.0
1,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u002_e014,Mixed planning for today,0.891388,,1.0,,0.0,1.0,1.0,93,1.0
2,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,,1.0,,0.0,1.0,1.0,175,1.0
2,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u002_e015|u002_e019,Mixed review and reminder|Old but stable preference,0.044118|0.028986,,1.0,,0.0,1.0,1.0,167,1.0
2,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u002_e015|u002_e016,Mixed review and reminder|Recent irrelevant side matter,0.474265|0.457639,,1.0,,0.0,1.0,1.0,158,1.0
2,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,,1.0,,0.0,1.0,1.0,175,1.0
3,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,,1.0,,0.0,1.0,1.0,251,1.0
3,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u002_e015|u002_e019|u002_e002,Mixed review and reminder|Old but stable preference|用户访谈 planning,0.044118|0.028986|0.015385,,1.0,,0.0,1.0,1.0,228,1.0
3,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u002_e015|u002_e016|u002_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.474265|0.457639|0.457333,,1.0,,0.0,1.0,1.0,242,1.0
3,u002,u002_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u002_e014|u002_e015|u002_e010,Mixed planning for today|Mixed review and reminder|用户访谈 dependency discussion,0.891388|0.849317|0.825251,,1.0,,0.0,1.0,1.0,254,1.0
1,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,recency_only,u003_e014,Mixed planning for today,1.0,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,92,0.0
1,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,similarity_only,u003_e005,客户封面稿 status update,0.12963,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,63,0.0
1,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,recency_similarity_hybrid,u003_e018,Urgent wrong domain,0.502027,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,83,0.0
1,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,proposed_TMT_decay_event_memory,u003_e015,Mixed review and reminder,0.844676,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,recency_only,u003_e014|u003_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,174,0.0
2,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,similarity_only,u003_e005|u003_e017,客户封面稿 status update|Semantic similar wrong status,0.12963|0.114286,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,145,0.0
2,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,recency_similarity_hybrid,u003_e018|u003_e016,Urgent wrong domain|Recent irrelevant side matter,0.502027|0.496479,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,159,0.0
2,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,proposed_TMT_decay_event_memory,u003_e015|u003_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.840103,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,174,0.0
3,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,recency_only,u003_e014|u003_e015|u003_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,251,0.0
3,u003,u003_q001,task,task_due,我最近最该先处理哪个客户封面稿任务？,similarity_only,u003_e005|u003_e017|u003_e018,客户封面稿 status update|Semantic similar wrong status|Urgent wrong domain,0.12963|0.114286|0.094595,u003_e001|u003_e009,0.0,0.0,0.0,0.0,0.0,227,0.0
