top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
2,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,similarity_only,u002_e010|u002_e002,用户访谈 dependency discussion|用户访谈 planning,0.080645|0.079365,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,141,0.0
2,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,recency_similarity_hybrid,u002_e015|u002_e016,Mixed review and reminder|Recent irrelevant side matter,0.481884|0.472917,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,158,0.0
2,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u002_e010|u002_e009,用户访谈 dependency discussion|beta 发布 dependency discussion,0.732153|0.681909,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,167,0.0
3,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,251,0.0
3,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,similarity_only,u002_e010|u002_e002|u002_e009,用户访谈 dependency discussion|用户访谈 planning|beta 发布 dependency discussion,0.080645|0.079365|0.079365,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,228,0.0
3,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,recency_similarity_hybrid,u002_e015|u002_e016|u002_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.481884|0.472917|0.472,u002_e010|u002_e006|u002_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,242,0.0
3,u002,u002_q011,task,task_dependency,用户访谈卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u002_e010|u002_e009|u002_e006,用户访谈 dependency discussion|beta 发布 dependency discussion|用户访谈 status update,0.732153|0.681909|0.647122,u002_e010|u002_e006|u002_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7636451603657846,238,0.0
1,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u002_e019,Old but stable preference,0.092308,u002_e011|u002_e019,0.5,,1.0,0.5,0.6131471927654584,85,0.0
1,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u002_e014,Mixed planning for today,0.479333,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u002_e011,Stable preference and profile,0.685558,u002_e011|u002_e019,0.5,,1.0,0.5,0.6131471927654584,58,0.0
2,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,175,0.0
2,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u002_e019|u002_e014,Old but stable preference|Mixed planning for today,0.092308|0.053333,u002_e011|u002_e019,0.5,,1.0,0.5,0.6131471927654584,178,0.0
2,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.479333|0.474265,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,175,0.0
2,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u002_e011|u002_e015,Stable preference and profile|Mixed review and reminder,0.685558|0.638145,u002_e011|u002_e019,0.5,,1.0,0.5,0.6131471927654584,139,0.0
3,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,251,0.0
3,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u002_e019|u002_e014|u002_e011,Old but stable preference|Mixed planning for today|Stable preference and profile,0.092308|0.053333|0.047059,u002_e011|u002_e019,1.0,,1.0,1.0,0.9197207891481876,236,1.0
3,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,0.479333|0.474265|0.457639,u002_e011|u002_e019,0.0,,0.0,0.0,0.0,251,0.0
3,u002,u002_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u002_e011|u002_e015|u002_e013,Stable preference and profile|Mixed review and reminder|Updated preference record,0.685558|0.638145|0.626863,u002_e011|u002_e019,0.5,,1.0,0.5,0.6131471927654584,215,0.0
1,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u002_e013,Updated preference record,0.078125,u002_e013|u002_e012,0.5,,1.0,0.5,0.8262346571285599,76,0.0
1,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u002_e014,Mixed planning for today,0.483951,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u002_e011,Stable preference and profile,0.694595,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,58,0.0
2,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,175,0.0
2,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u002_e013|u002_e019,Updated preference record|Old but stable preference,0.078125|0.068493,u002_e013|u002_e012,0.5,,1.0,0.5,0.8262346571285599,161,0.0
2,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u002_e014|u002_e016,Mixed planning for today|Recent irrelevant side matter,0.483951|0.478947,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,170,0.0
2,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u002_e011|u002_e013,Stable preference and profile|Updated preference record,0.694595|0.672816,u002_e013|u002_e012,0.5,,0.0,0.5,0.52129602861432,134,0.0
3,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,251,0.0
3,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u002_e013|u002_e019|u002_e014,Updated preference record|Old but stable preference|Mixed planning for today,0.078125|0.068493|0.061728,u002_e013|u002_e012,0.5,,1.0,0.5,0.8262346571285599,254,0.0
3,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u002_e014|u002_e016|u002_e015,Mixed planning for today|Recent irrelevant side matter|Mixed review and reminder,0.483951|0.478947|0.472,u002_e013|u002_e012,0.0,,0.0,0.0,0.0,251,0.0
3,u002,u002_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u002_e011|u002_e013|u002_e015,Stable preference and profile|Updated preference record|Mixed review and reminder,0.694595|0.672816|0.638145,u002_e013|u002_e012,0.5,,0.0,0.5,0.52129602861432,215,0.0
1,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u002_e016,Recent irrelevant side matter,0.072464,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u002_e016,Recent irrelevant side matter,0.489855,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u002_e011,Stable preference and profile,0.607675,u002_e011|u002_e001,0.5,,1.0,0.5,0.7039180890341347,58,0.0
2,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,175,0.0
2,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u002_e016|u002_e002,Recent irrelevant side matter|用户访谈 planning,0.072464|0.063492,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,139,0.0
2,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u002_e016|u002_e015,Recent irrelevant side matter|Mixed review and reminder,0.489855|0.482353,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,158,0.0
2,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u002_e011|u002_e013,Stable preference and profile|Updated preference record,0.607675|0.513981,u002_e011|u002_e001,0.5,,1.0,0.5,0.7039180890341347,134,0.0
3,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,251,0.0
3,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u002_e016|u002_e002|u002_e015,Recent irrelevant side matter|用户访谈 planning|Mixed review and reminder,0.072464|0.063492|0.058824,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,220,0.0
3,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u002_e016|u002_e015|u002_e018,Recent irrelevant side matter|Mixed review and reminder|Urgent wrong domain,0.489855|0.482353|0.457237,u002_e011|u002_e001,0.0,,0.0,0.0,0.0,242,0.0
3,u002,u002_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u002_e011|u002_e013|u002_e015,Stable preference and profile|Updated preference record|Mixed review and reminder,0.607675|0.513981|0.506019,u002_e011|u002_e001,0.5,,1.0,0.5,0.7039180890341347,215,0.0
1,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u002_e014,Mixed planning for today,1.0,u002_e011|u002_e015,0.0,,0.0,0.0,0.0,93,0.0
1,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u002_e015,Mixed review and reminder,0.071429,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,82,0.0
1,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u002_e015,Mixed review and reminder,0.489286,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,82,0.0
1,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u002_e015,Mixed review and reminder,0.573008,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,82,0.0
2,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e011|u002_e015,0.5,,0.0,0.5,0.3868528072345416,175,0.0
2,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u002_e015|u002_e001,Mixed review and reminder|beta 发布 planning,0.071429|0.053333,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,142,0.0
2,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u002_e015|u002_e016,Mixed review and reminder|Recent irrelevant side matter,0.489286|0.472297,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,158,0.0
2,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u002_e015|u002_e011,Mixed review and reminder|Stable preference and profile,0.573008|0.520496,u002_e011|u002_e015,1.0,,1.0,1.0,1.0,139,1.0
3,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e011|u002_e015,0.5,,0.0,0.5,0.3868528072345416,251,0.0
3,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u002_e015|u002_e001|u002_e009,Mixed review and reminder|beta 发布 planning|beta 发布 dependency discussion,0.071429|0.053333|0.044776,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,229,0.0
3,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u002_e015|u002_e016|u002_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.489286|0.472297|0.464103,u002_e011|u002_e015,0.5,,1.0,0.5,0.6131471927654584,242,0.0
3,u002,u002_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,proposed_TMT_decay_event_memory,u002_e015|u002_e011|u002_e013,Mixed review and reminder|Stable preference and profile|Updated preference record,0.573008|0.520496|0.502868,u002_e011|u002_e015,1.0,,1.0,1.0,1.0,215,1.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014,Mixed planning for today,1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014,Mixed planning for today,0.144737,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014,Mixed planning for today,0.529605,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
1,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014,Mixed planning for today,0.725626,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,93,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.144737|0.067568,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.529605|0.487162,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
2,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014|u002_e015,Mixed planning for today|Mixed review and reminder,0.725626|0.695194,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,175,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_only,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,251,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,similarity_only,u002_e014|u002_e015|u002_e001,Mixed planning for today|Mixed review and reminder|beta 发布 planning,0.144737|0.067568|0.050633,u002_e014|u002_e013|u002_e001,0.6666666666666666,,1.0,0.6666666666666666,0.6787956981029196,235,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,recency_similarity_hybrid,u002_e014|u002_e015|u002_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,0.529605|0.487162|0.471154,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,251,0.0
3,u002,u002_q016,chat,mixed,帮我安排今天上午，结合任务优先级和个人偏好。,proposed_TMT_decay_event_memory,u002_e014|u002_e015|u002_e011,Mixed planning for today|Mixed review and reminder|Stable preference and profile,0.725626|0.695194|0.648113,u002_e014|u002_e013|u002_e001,0.3333333333333333,,1.0,0.3333333333333333,0.5090967735771897,232,0.0
