top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
5,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125
5,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,similarity_only,u003_m049|u003_m045|u003_m001|u003_m002|u003_m003,u003_e013|u003_e012|u003_e001|u003_e001|u003_e001,preference|preference|todo|todo|fact,0.054054|0.029412|0.0|0.0|0.0,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.3333333333333333,0.2713288101595817,0.0,0.5,0.0,0.0,,0.0,57
5,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_similarity_hybrid,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018,fact|fact|fact|fact|fact,0.45|0.45|0.45|0.45|0.448502,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125
5,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,proposed_TMT_decay_event_memory,u003_m034|u003_m002|u003_m054|u003_m001|u003_m053,u003_e009|u003_e001|u003_e014|u003_e001|u003_e014,todo|todo|todo|todo|constraint,0.483617|0.481805|0.469604|0.459918|0.459087,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.3333333333333333,0.39748952229168844,0.0,0.5,0.0,0.0,,0.0,92
10,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m063|u003_m062|u003_m061,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e016|u003_e016|u003_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.3333333333333333,0.07000066525132136,0.0,0.5,0.0,0.0,,1.0,201
10,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,similarity_only,u003_m049|u003_m045|u003_m001|u003_m002|u003_m003|u003_m004|u003_m005|u003_m006|u003_m007|u003_m008,u003_e013|u003_e012|u003_e001|u003_e001|u003_e001|u003_e001|u003_e002|u003_e002|u003_e002|u003_e002,preference|preference|todo|todo|fact|preference|todo|todo|preference|fact,0.054054|0.029412|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.3333333333333333,0.2713288101595817,0.0,0.5,0.0,0.0,,0.0,118
10,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_similarity_hybrid,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m049|u003_m063|u003_m062,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e013|u003_e016|u003_e016,fact|fact|fact|fact|fact|constraint|todo|preference|todo|constraint,0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.445478|0.426629|0.426451,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.3333333333333333,0.07000066525132136,0.0,0.5,0.0,0.0,,1.0,191
10,u003,u003_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,proposed_TMT_decay_event_memory,u003_m034|u003_m002|u003_m054|u003_m001|u003_m053|u003_m070|u003_m069|u003_m050|u003_m033|u003_m025,u003_e009|u003_e001|u003_e014|u003_e001|u003_e014|u003_e018|u003_e018|u003_e013|u003_e009|u003_e007,todo|todo|todo|todo|constraint|constraint|todo|status_update|dependency|todo,0.483617|0.481805|0.469604|0.459918|0.459087|0.436468|0.43245|0.429498|0.423509|0.422753,u003_m002|u003_m069|u003_m026,u003_e001|u003_e018|u003_e007,0.6666666666666666,0.4674901875430098,0.0,1.0,0.0,0.0,,0.0,181
1,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_only,u003_m056,u003_e014,fact,1.0,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,29
1,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,similarity_only,u003_m007,u003_e002,preference,0.25,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,12
1,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_similarity_hybrid,u003_m058,u003_e015,todo,0.542659,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15
1,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,proposed_TMT_decay_event_memory,u003_m058,u003_e015,todo,0.533857,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15
3,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_only,u003_m056|u003_m060|u003_m064,u003_e014|u003_e015|u003_e016,fact|fact|fact,1.0|1.0|1.0,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,87
3,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,similarity_only,u003_m007|u003_m021|u003_m023,u003_e002|u003_e006|u003_e006,preference|todo|dependency,0.25|0.25|0.25,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.3333333333333333,0.19004688335796713,0.0,0.0,1.0,1.0,,0.0,34
3,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_similarity_hybrid,u003_m058|u003_m057|u003_m056,u003_e015|u003_e015|u003_e014,todo|preference|fact,0.542659|0.532068|0.45,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61
3,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,proposed_TMT_decay_event_memory,u003_m058|u003_m038|u003_m005,u003_e015|u003_e010|u003_e002,todo|todo|todo,0.533857|0.506169|0.504513,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.5248827916050821,0.0,1.0,0.0,0.0,,0.0,50
5,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,125
5,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,similarity_only,u003_m007|u003_m021|u003_m023|u003_m037|u003_m008,u003_e002|u003_e006|u003_e006|u003_e010|u003_e002,preference|todo|dependency|dependency|fact,0.25|0.25|0.25|0.238095|0.227273,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.3333333333333333,0.19004688335796713,0.0,0.0,1.0,1.0,,0.0,60
5,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_similarity_hybrid,u003_m058|u003_m057|u003_m056|u003_m060|u003_m064,u003_e015|u003_e015|u003_e014|u003_e015|u003_e016,todo|preference|fact|fact|fact,0.542659|0.532068|0.45|0.45|0.45,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,119
5,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,proposed_TMT_decay_event_memory,u003_m058|u003_m038|u003_m005|u003_m006|u003_m037,u003_e015|u003_e010|u003_e002|u003_e002|u003_e010,todo|todo|todo|todo|dependency,0.533857|0.506169|0.504513|0.494298|0.482492,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.5248827916050821,0.0,1.0,0.0,0.0,,0.0,79
10,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m063|u003_m062|u003_m061,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e016|u003_e016|u003_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,201
10,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,similarity_only,u003_m007|u003_m021|u003_m023|u003_m037|u003_m008|u003_m039|u003_m058|u003_m006|u003_m057|u003_m005,u003_e002|u003_e006|u003_e006|u003_e010|u003_e002|u003_e010|u003_e015|u003_e002|u003_e015|u003_e002,preference|todo|dependency|dependency|fact|constraint|todo|todo|preference|todo,0.25|0.25|0.25|0.238095|0.227273|0.227273|0.227273|0.208333|0.208333|0.192308,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.35485449134834707,0.0,0.5,1.0,0.25,,0.0,136
10,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,recency_similarity_hybrid,u003_m058|u003_m057|u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m037,u003_e015|u003_e015|u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e010,todo|preference|fact|fact|fact|fact|fact|constraint|todo|dependency,0.542659|0.532068|0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.435121,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,206
10,u003,u003_q003,task,task_priority,作品集更新接下来应该推进什么？,proposed_TMT_decay_event_memory,u003_m058|u003_m038|u003_m005|u003_m006|u003_m037|u003_m022|u003_m039|u003_m054|u003_m050|u003_m057,u003_e015|u003_e010|u003_e002|u003_e002|u003_e010|u003_e006|u003_e010|u003_e014|u003_e013|u003_e015,todo|todo|todo|todo|dependency|status_update|constraint|todo|status_update|preference,0.533857|0.506169|0.504513|0.494298|0.482492|0.466783|0.450921|0.450055|0.447347|0.446403,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.5248827916050821,0.0,1.0,0.0,0.0,,0.0,168
1,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u003_m056,u003_e014,fact,1.0,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,29
1,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u003_m049,u003_e013,preference,0.125,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,6
1,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u003_m049,u003_e013,preference,0.484499,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,6
1,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u003_m005,u003_e002,todo,0.474,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.0,,0.0,16
3,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u003_m056|u003_m060|u003_m064,u003_e014|u003_e015|u003_e016,fact|fact|fact,1.0|1.0|1.0,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,87
3,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u003_m049|u003_m001|u003_m002,u003_e013|u003_e001|u003_e001,preference|todo|todo,0.125|0.0|0.0,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.23981246656813146,0.0,0.3333333333333333,,0.0,,1.0,39
3,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u003_m049|u003_m056|u003_m060,u003_e013|u003_e014|u003_e015,preference|fact|fact,0.484499|0.45|0.45,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,63
3,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u003_m005|u003_m006|u003_m009,u003_e002|u003_e002|u003_e003,todo|todo|todo,0.474|0.459298|0.458102,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,45
5,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,125
5,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u003_m049|u003_m001|u003_m002|u003_m003|u003_m004,u003_e013|u003_e001|u003_e001|u003_e001|u003_e001,preference|todo|todo|fact|preference,0.125|0.0|0.0|0.0|0.0,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.23981246656813146,0.0,0.3333333333333333,,0.0,,1.0,59
5,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u003_m049|u003_m056|u003_m060|u003_m064|u003_m072,u003_e013|u003_e014|u003_e015|u003_e016|u003_e018,preference|fact|fact|fact|fact,0.484499|0.45|0.45|0.45|0.45,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,119
5,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u003_m005|u003_m006|u003_m009|u003_m034|u003_m049,u003_e002|u003_e002|u003_e003|u003_e009|u003_e013,todo|todo|todo|todo|preference,0.474|0.459298|0.458102|0.447295|0.442909,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,70
10,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m063|u003_m062|u003_m061,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e016|u003_e016|u003_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,201
10,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u003_m049|u003_m001|u003_m002|u003_m003|u003_m004|u003_m005|u003_m006|u003_m007|u003_m008|u003_m009,u003_e013|u003_e001|u003_e001|u003_e001|u003_e001|u003_e002|u003_e002|u003_e002|u003_e002|u003_e003,preference|todo|todo|fact|preference|todo|todo|preference|fact|todo,0.125|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.442900663786895,0.0,0.6666666666666666,,0.0,,1.0,128
10,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u003_m049|u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m063|u003_m062,u003_e013|u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e016|u003_e016,preference|fact|fact|fact|fact|fact|constraint|todo|todo|constraint,0.484499|0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129|0.426629|0.426451,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,191
10,u003,u003_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u003_m005|u003_m006|u003_m009|u003_m034|u003_m049|u003_m002|u003_m069|u003_m054|u003_m058|u003_m001,u003_e002|u003_e002|u003_e003|u003_e009|u003_e013|u003_e001|u003_e018|u003_e014|u003_e015|u003_e001,todo|todo|todo|todo|preference|todo|todo|todo|todo|todo,0.474|0.459298|0.458102|0.447295|0.442909|0.436843|0.435448|0.426722|0.423554|0.423273,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.6800123887341547,1.0,0.6666666666666666,,0.0,,0.0,153
1,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_only,u003_m056,u003_e014,fact,1.0,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,29
1,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,similarity_only,u003_m017,u003_e005,todo,0.294118,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,10
1,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_similarity_hybrid,u003_m070,u003_e018,constraint,0.550168,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,21
1,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,proposed_TMT_decay_event_memory,u003_m018,u003_e005,status_update,0.636399,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.3333333333333333,1.0,1.0,0.0,1.0,,,,16
3,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_only,u003_m056|u003_m060|u003_m064,u003_e014|u003_e015|u003_e016,fact|fact|fact,1.0|1.0|1.0,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,87
3,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,similarity_only,u003_m017|u003_m020|u003_m035,u003_e005|u003_e005|u003_e009,todo|todo|constraint,0.294118|0.263158|0.263158,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,36
3,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_similarity_hybrid,u003_m070|u003_m054|u003_m053,u003_e018|u003_e014|u003_e014,constraint|todo|constraint,0.550168|0.526912|0.52176,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,62
3,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,proposed_TMT_decay_event_memory,u003_m018|u003_m002|u003_m001,u003_e005|u003_e001|u003_e001,status_update|todo|todo,0.636399|0.618591|0.615846,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,49
5,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,125
5,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,similarity_only,u003_m017|u003_m020|u003_m035|u003_m003|u003_m067,u003_e005|u003_e005|u003_e009|u003_e001|u003_e017,todo|todo|constraint|fact|fact,0.294118|0.263158|0.263158|0.25|0.25,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,63
5,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_similarity_hybrid,u003_m070|u003_m054|u003_m053|u003_m049|u003_m056,u003_e018|u003_e014|u003_e014|u003_e013|u003_e014,constraint|todo|constraint|preference|fact,0.550168|0.526912|0.52176|0.45368|0.45,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,95
5,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,proposed_TMT_decay_event_memory,u003_m018|u003_m002|u003_m001|u003_m054|u003_m034,u003_e005|u003_e001|u003_e001|u003_e014|u003_e009,status_update|todo|todo|todo|todo,0.636399|0.618591|0.615846|0.608737|0.598928,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,90
10,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,recency_only,u003_m056|u003_m060|u003_m064|u003_m072|u003_m071|u003_m070|u003_m069|u003_m063|u003_m062|u003_m061,u003_e014|u003_e015|u003_e016|u003_e018|u003_e018|u003_e018|u003_e018|u003_e016|u003_e016|u003_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.0,0.0,0.0,0.0,0.0,,,,201
10,u003,u003_q005,task,task_status,客户封面稿还有什么没完成？,similarity_only,u003_m017|u003_m020|u003_m035|u003_m003|u003_m067|u003_m018|u003_m033|u003_m065|u003_m002|u003_m019,u003_e005|u003_e005|u003_e009|u003_e001|u003_e017|u003_e005|u003_e009|u003_e017|u003_e001|u003_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.294118|0.263158|0.263158|0.25|0.25|0.238095|0.238095|0.238095|0.227273|0.227273,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,1.0,0.42411752333128655,0.0,1.0,1.0,,,,143
