top_k,ablation,user_id,query_id,query_mode,query_subtype,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
10,wo_domain,u002,u002_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,u002_m002|u002_m054|u002_m034|u002_m050|u002_m001|u002_m053|u002_m033|u002_m025|u002_m049|u002_m058,u002_e001|u002_e014|u002_e009|u002_e013|u002_e001|u002_e014|u002_e009|u002_e007|u002_e013|u002_e015,todo|todo|todo|status_update|todo|constraint|dependency|todo|preference|todo,0.448472|0.43627|0.433617|0.429498|0.426585|0.425754|0.373509|0.372753|0.37028|0.343029,u002_m002|u002_m069|u002_m026,u002_e001|u002_e018|u002_e007,0.3333333333333333,0.6300059872618923,1.0,0.5,0.0,0.0,,0.0,173
10,wo_penalty,u002,u002_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,u002_m034|u002_m002|u002_m054|u002_m001|u002_m053|u002_m070|u002_m069|u002_m050|u002_m033|u002_m025,u002_e009|u002_e001|u002_e014|u002_e001|u002_e014|u002_e018|u002_e018|u002_e013|u002_e009|u002_e007,todo|todo|todo|todo|constraint|constraint|todo|status_update|dependency|todo,0.483617|0.481805|0.469604|0.459918|0.459087|0.436468|0.43245|0.429498|0.423509|0.422753,u002_m002|u002_m069|u002_m026,u002_e001|u002_e018|u002_e007,0.6666666666666666,0.4674901875430098,0.0,1.0,0.0,0.0,,0.0,185
5,full_qca,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002,todo|todo|todo|todo|todo,0.500221|0.496722|0.48351|0.474317|0.472134,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,88
5,wo_tmt,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m005|u002_m054|u002_m001|u002_m002,u002_e015|u002_e002|u002_e014|u002_e001|u002_e001,todo|todo|todo|todo|todo,0.569967|0.568283|0.5487|0.544167|0.533667,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.3333333333333333,0.3597186998521971,0.0,0.5,0.0,0.0,,0.0,86
5,wo_decay,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002,todo|todo|todo|todo|todo,0.500221|0.496722|0.48351|0.474317|0.472134,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,88
5,wo_compatibility,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m057|u002_m049|u002_m042|u002_m053|u002_m037,u002_e015|u002_e013|u002_e011|u002_e014|u002_e010,preference|preference|profile|constraint|dependency,0.380432|0.373114|0.356798|0.35321|0.349492,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,74
5,wo_domain,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m002|u002_m054|u002_m034|u002_m001|u002_m058,u002_e001|u002_e014|u002_e009|u002_e001|u002_e015,todo|todo|todo|todo|todo,0.436843|0.426722|0.423961|0.423273|0.406888,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,90
5,wo_penalty,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002,todo|todo|todo|todo|todo,0.500221|0.496722|0.48351|0.474317|0.472134,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,88
10,full_qca,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005|u002_m034|u002_m001|u002_m006|u002_m053|u002_m037,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002|u002_e009|u002_e001|u002_e002|u002_e014|u002_e010,todo|todo|todo|todo|todo|todo|todo|todo|constraint|dependency,0.500221|0.496722|0.48351|0.474317|0.472134|0.470628|0.46994|0.461327|0.45221|0.448492,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,172
10,wo_tmt,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m005|u002_m054|u002_m001|u002_m002|u002_m038|u002_m069|u002_m006|u002_m034|u002_m009,u002_e015|u002_e002|u002_e014|u002_e001|u002_e001|u002_e010|u002_e018|u002_e002|u002_e009|u002_e003,todo|todo|todo|todo|todo|todo|todo|todo|todo|todo,0.569967|0.568283|0.5487|0.544167|0.533667|0.530415|0.523367|0.522379|0.518167|0.48595,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.49511083133137285,0.0,1.0,0.0,0.0,,0.0,169
10,wo_decay,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005|u002_m034|u002_m001|u002_m006|u002_m022|u002_m037,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002|u002_e009|u002_e001|u002_e002|u002_e006|u002_e010,todo|todo|todo|todo|todo|todo|todo|todo|status_update|dependency,0.500221|0.496722|0.48351|0.474317|0.472134|0.470628|0.46994|0.461327|0.46111|0.457633,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,169
10,wo_compatibility,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m057|u002_m049|u002_m042|u002_m053|u002_m037|u002_m041|u002_m050|u002_m059|u002_m039|u002_m022,u002_e015|u002_e013|u002_e011|u002_e014|u002_e010|u002_e011|u002_e013|u002_e015|u002_e010|u002_e006,preference|preference|profile|constraint|dependency|preference|status_update|preference|constraint|status_update,0.380432|0.373114|0.356798|0.35321|0.349492|0.340899|0.326347|0.322175|0.318285|0.313675,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,143
10,wo_domain,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m002|u002_m054|u002_m034|u002_m001|u002_m058|u002_m053|u002_m038|u002_m005|u002_m050|u002_m025,u002_e001|u002_e014|u002_e009|u002_e001|u002_e015|u002_e014|u002_e010|u002_e002|u002_e013|u002_e007,todo|todo|todo|todo|todo|constraint|todo|todo|status_update|todo,0.436843|0.426722|0.423961|0.423273|0.406888|0.38221|0.380984|0.3788|0.377347|0.371601,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.30655727216474327,0.0,1.0,0.0,0.0,,0.0,179
10,wo_penalty,u002,u002_q003,task,task_priority,用户访谈接下来应该推进什么？,u002_m058|u002_m054|u002_m002|u002_m038|u002_m005|u002_m034|u002_m001|u002_m006|u002_m053|u002_m037,u002_e015|u002_e014|u002_e001|u002_e010|u002_e002|u002_e009|u002_e001|u002_e002|u002_e014|u002_e010,todo|todo|todo|todo|todo|todo|todo|todo|constraint|dependency,0.500221|0.496722|0.48351|0.474317|0.472134|0.470628|0.46994|0.461327|0.45221|0.448492,u002_m005|u002_m023|u002_m038,u002_e002|u002_e006|u002_e010,0.6666666666666666,0.384257986193985,0.0,1.0,0.0,0.0,,0.0,172
5,full_qca,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m002,u002_e002|u002_e002|u002_e003|u002_e009|u002_e001,todo|todo|todo|todo|todo,0.474|0.459298|0.458102|0.447295|0.436843,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,81
5,wo_tmt,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m069|u002_m009|u002_m006|u002_m063,u002_e002|u002_e018|u002_e003|u002_e002|u002_e016,todo|todo|todo|todo|todo,0.57015|0.570033|0.532617|0.52035|0.5114,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,69
5,wo_decay,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m018,u002_e002|u002_e002|u002_e003|u002_e009|u002_e005,todo|todo|todo|todo|status_update,0.474|0.459298|0.458102|0.447295|0.4435,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,80
5,wo_compatibility,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m049|u002_m057|u002_m070|u002_m059|u002_m041,u002_e013|u002_e015|u002_e018|u002_e015|u002_e011,preference|preference|constraint|preference|preference,0.346909|0.308403|0.302221|0.298842|0.2966,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,70
5,wo_domain,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m002|u002_m054|u002_m034|u002_m001|u002_m053,u002_e001|u002_e014|u002_e009|u002_e001|u002_e014,todo|todo|todo|todo|constraint,0.436843|0.426722|0.423961|0.423273|0.38221,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.16369747519436975,0.0,0.3333333333333333,,0.0,,0.0,95
5,wo_penalty,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m002,u002_e002|u002_e002|u002_e003|u002_e009|u002_e001,todo|todo|todo|todo|todo,0.474|0.459298|0.458102|0.447295|0.436843,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,81
10,full_qca,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m002|u002_m069|u002_m054|u002_m058|u002_m001|u002_m070,u002_e002|u002_e002|u002_e003|u002_e009|u002_e001|u002_e018|u002_e014|u002_e015|u002_e001|u002_e018,todo|todo|todo|todo|todo|todo|todo|todo|todo|constraint,0.474|0.459298|0.458102|0.447295|0.436843|0.435448|0.426722|0.423554|0.423273|0.401221,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.6666666666666666,0.6845602750203054,1.0,0.6666666666666666,,0.0,,0.0,171
10,wo_tmt,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m069|u002_m009|u002_m006|u002_m063|u002_m001|u002_m034|u002_m058|u002_m002|u002_m054,u002_e002|u002_e018|u002_e003|u002_e002|u002_e016|u002_e001|u002_e009|u002_e015|u002_e001|u002_e014,todo|todo|todo|todo|todo|todo|todo|todo|todo|todo,0.57015|0.570033|0.532617|0.52035|0.5114|0.4975|0.494833|0.4933|0.487|0.4787,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.6666666666666666,0.7055327815530771,1.0,0.6666666666666666,,0.0,,0.0,159
10,wo_decay,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m018|u002_m002|u002_m069|u002_m054|u002_m058|u002_m001,u002_e002|u002_e002|u002_e003|u002_e009|u002_e005|u002_e001|u002_e018|u002_e014|u002_e015|u002_e001,todo|todo|todo|todo|status_update|todo|todo|todo|todo|todo,0.474|0.459298|0.458102|0.447295|0.4435|0.436843|0.435448|0.426722|0.423554|0.423273,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.6666666666666666,0.6800123887341547,1.0,0.6666666666666666,,0.0,,0.0,165
10,wo_compatibility,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m049|u002_m057|u002_m070|u002_m059|u002_m041|u002_m053|u002_m061|u002_m005|u002_m062|u002_m050,u002_e013|u002_e015|u002_e018|u002_e015|u002_e011|u002_e014|u002_e016|u002_e002|u002_e016|u002_e013,preference|preference|constraint|preference|preference|constraint|fact|todo|constraint|status_update,0.346909|0.308403|0.302221|0.298842|0.2966|0.28321|0.265519|0.265|0.264111|0.256347,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.17985934992609856,0.0,0.3333333333333333,,0.0,,0.0,154
10,wo_domain,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m002|u002_m054|u002_m034|u002_m001|u002_m053|u002_m050|u002_m025|u002_m058|u002_m069|u002_m009,u002_e001|u002_e014|u002_e009|u002_e001|u002_e014|u002_e013|u002_e007|u002_e015|u002_e018|u002_e003,todo|todo|todo|todo|constraint|status_update|todo|todo|todo|todo,0.436843|0.426722|0.423961|0.423273|0.38221|0.377347|0.371601|0.353554|0.342114|0.341435,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.3333333333333333,0.16369747519436975,0.0,0.3333333333333333,,0.0,,0.0,173
10,wo_penalty,u002,u002_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,u002_m005|u002_m006|u002_m009|u002_m034|u002_m002|u002_m069|u002_m054|u002_m058|u002_m001|u002_m070,u002_e002|u002_e002|u002_e003|u002_e009|u002_e001|u002_e018|u002_e014|u002_e015|u002_e001|u002_e018,todo|todo|todo|todo|todo|todo|todo|todo|todo|constraint,0.474|0.459298|0.458102|0.447295|0.436843|0.435448|0.426722|0.423554|0.423273|0.401221,u002_m005|u002_m001|u002_m013,u002_e002|u002_e001|u002_e004,0.6666666666666666,0.6845602750203054,1.0,0.6666666666666666,,0.0,,0.0,171
5,full_qca,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009,status_update|todo|todo|todo|todo,0.587401|0.547197|0.546149|0.538219|0.53,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,92
5,wo_tmt,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m001|u002_m002|u002_m054|u002_m034,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009,status_update|todo|todo|todo|todo,0.587401|0.562136|0.558|0.549414|0.540239,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,92
5,wo_decay,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009,status_update|todo|todo|todo|todo,0.631693|0.547197|0.546149|0.538219|0.53,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,92
5,wo_compatibility,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m053|u002_m002|u002_m001|u002_m018|u002_m054,u002_e014|u002_e001|u002_e001|u002_e005|u002_e014,constraint|todo|todo|status_update|todo,0.319092|0.309197|0.308149|0.307401|0.300219,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.5905698852605757,0.0,0.5,1.0,,,,92
5,wo_domain,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m002|u002_m001|u002_m018|u002_m054|u002_m050,u002_e001|u002_e001|u002_e005|u002_e014|u002_e013,todo|todo|status_update|todo|status_update,0.477197|0.476149|0.470735|0.468219|0.465675,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,93
5,wo_penalty,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009,status_update|todo|todo|todo|todo,0.587401|0.547197|0.546149|0.538219|0.53,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,92
10,full_qca,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034|u002_m017|u002_m065|u002_m020|u002_m050|u002_m022,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009|u002_e005|u002_e017|u002_e005|u002_e013|u002_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.587401|0.547197|0.546149|0.538219|0.53|0.493487|0.487861|0.46855|0.465675|0.462099,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,167
10,wo_tmt,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m001|u002_m002|u002_m054|u002_m034|u002_m017|u002_m065|u002_m020|u002_m050|u002_m022,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009|u002_e005|u002_e017|u002_e005|u002_e013|u002_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.587401|0.562136|0.558|0.549414|0.540239|0.505667|0.500293|0.478087|0.465675|0.462099,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,1.0,0.8962585221980417,1.0,1.0,1.0,,,,167
10,wo_decay,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034|u002_m017|u002_m065|u002_m022|u002_m020|u002_m050,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009|u002_e005|u002_e017|u002_e006|u002_e005|u002_e013,status_update|todo|todo|todo|todo|todo|todo|status_update|todo|status_update,0.631693|0.547197|0.546149|0.538219|0.53|0.493487|0.487861|0.478367|0.46855|0.4582,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,167
10,wo_compatibility,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m053|u002_m002|u002_m001|u002_m018|u002_m054|u002_m034|u002_m033|u002_m019|u002_m035|u002_m070,u002_e014|u002_e001|u002_e001|u002_e005|u002_e014|u002_e009|u002_e009|u002_e005|u002_e009|u002_e018,constraint|todo|todo|status_update|todo|todo|dependency|fact|constraint|constraint,0.319092|0.309197|0.308149|0.307401|0.300219|0.292|0.291895|0.286521|0.285447|0.282491,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.5905698852605757,0.0,0.5,1.0,,,,182
10,wo_domain,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m002|u002_m001|u002_m018|u002_m054|u002_m050|u002_m034|u002_m022|u002_m029|u002_m069|u002_m078,u002_e001|u002_e001|u002_e005|u002_e014|u002_e013|u002_e009|u002_e006|u002_e008|u002_e018|u002_e020,todo|todo|status_update|todo|status_update|todo|status_update|status_update|todo|status_update,0.477197|0.476149|0.470735|0.468219|0.465675|0.46|0.415432|0.394813|0.394712|0.388241,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,174
10,wo_penalty,u002,u002_q005,task,task_status,beta 发布还有什么没完成？,u002_m018|u002_m002|u002_m001|u002_m054|u002_m034|u002_m017|u002_m065|u002_m020|u002_m050|u002_m022,u002_e005|u002_e001|u002_e001|u002_e014|u002_e009|u002_e005|u002_e017|u002_e005|u002_e013|u002_e006,status_update|todo|todo|todo|todo|todo|todo|todo|status_update|status_update,0.587401|0.547197|0.546149|0.538219|0.53|0.493487|0.487861|0.46855|0.465675|0.462099,u002_m018|u002_m002|u002_m065,u002_e005|u002_e001|u002_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,167
5,full_qca,u002,u002_q006,task,task_status,用户访谈的资料收集完成了吗？,u002_m022|u002_m005|u002_m018|u002_m038|u002_m006,u002_e006|u002_e002|u002_e005|u002_e010|u002_e002,status_update|todo|status_update|todo|todo,0.604663|0.572641|0.560208|0.549925|0.546852,u002_m021|u002_m022,u002_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_tmt,u002,u002_q006,task,task_status,用户访谈的资料收集完成了吗？,u002_m022|u002_m005|u002_m038|u002_m018|u002_m006,u002_e006|u002_e002|u002_e010|u002_e005|u002_e002,status_update|todo|todo|status_update|todo,0.604663|0.59335|0.562007|0.560208|0.560002,u002_m021|u002_m022,u002_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_decay,u002,u002_q006,task,task_status,用户访谈的资料收集完成了吗？,u002_m022|u002_m018|u002_m005|u002_m038|u002_m006,u002_e006|u002_e005|u002_e002|u002_e010|u002_e002,status_update|status_update|todo|todo|todo,0.620931|0.6045|0.572641|0.549925|0.546852,u002_m021|u002_m022,u002_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_compatibility,u002,u002_q006,task,task_status,用户访谈的资料收集完成了吗？,u002_m037|u002_m005|u002_m042|u002_m039|u002_m022,u002_e010|u002_e002|u002_e011|u002_e010|u002_e006,dependency|todo|profile|constraint|status_update,0.351674|0.334641|0.328122|0.327563|0.324663,u002_m021|u002_m022,u002_e006,0.5,0.18154179253735267,0.0,0.0,1.0,,,,72
5,wo_domain,u002,u002_q006,task,task_status,用户访谈的资料收集完成了吗？,u002_m050|u002_m022|u002_m058|u002_m005|u002_m001,u002_e013|u002_e006|u002_e015|u002_e002|u002_e001,status_update|status_update|todo|todo|todo,0.465675|0.464663|0.44023|0.432641|0.432513,u002_m021|u002_m022,u002_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,83
