top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
10,wo_domain,u003,u003_q003,task,task_priority,,作品集更新接下来应该推进什么？,u003_m005|u003_m058|u003_m006|u003_m038|u003_m050|u003_m070|u003_m053|u003_m013|u003_m057|u003_m037,u003_e002|u003_e015|u003_e002|u003_e010|u003_e013|u003_e018|u003_e014|u003_e004|u003_e015|u003_e010,todo|todo|todo|todo|status_update|constraint|constraint|todo|preference|dependency,0.513226|0.477076|0.449793|0.44396|0.429555|0.415333|0.410099|0.4076|0.395955|0.391167,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.7338381252682711,1.0,1.0,0.0,0.0,,0.0,169
10,wo_penalty,u003,u003_q003,task,task_priority,,作品集更新接下来应该推进什么？,u003_m005|u003_m058|u003_m006|u003_m038|u003_m057|u003_m037|u003_m050|u003_m054|u003_m039|u003_m001,u003_e002|u003_e015|u003_e002|u003_e010|u003_e015|u003_e010|u003_e013|u003_e014|u003_e010|u003_e001,todo|todo|todo|todo|preference|dependency|status_update|todo|constraint|todo,0.629893|0.593743|0.56646|0.560627|0.512622|0.507834|0.499555|0.498267|0.495966|0.493998,u003_m005|u003_m023|u003_m038,u003_e002|u003_e006|u003_e010,0.6666666666666666,0.7338381252682711,1.0,1.0,0.0,0.0,,0.0,168
5,full_qca,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m062|u003_m070|u003_m034,u003_e002|u003_e002|u003_e016|u003_e018|u003_e009,todo|todo|constraint|constraint|todo,0.59938|0.53146|0.521259|0.508666|0.49267,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,86
5,wo_tmt,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m069|u003_m005|u003_m009|u003_m062|u003_m006,u003_e018|u003_e002|u003_e003|u003_e016|u003_e002,todo|todo|todo|constraint|todo,0.572533|0.5687|0.533767|0.521259|0.5195,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.3597186998521971,0.0,0.3333333333333333,,0.0,,0.0,75
5,wo_decay,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m034|u003_m058|u003_m009,u003_e002|u003_e002|u003_e009|u003_e015|u003_e003,todo|todo|todo|todo|todo,0.59938|0.53146|0.49267|0.48344|0.470673,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,79
5,wo_compatibility,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m049|u003_m064|u003_m061|u003_m062|u003_m070,u003_e013|u003_e016|u003_e016|u003_e016|u003_e018,preference|fact|fact|constraint|constraint,0.44377|0.429|0.423638|0.422259|0.409666,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.0,0.0,0.0,0.0,,0.0,,0.0,86
5,wo_domain,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m050|u003_m070|u003_m058|u003_m053,u003_e002|u003_e013|u003_e018|u003_e015|u003_e014,todo|status_update|constraint|todo|constraint,0.45938|0.429555|0.415333|0.41344|0.410099,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,90
5,wo_penalty,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m062|u003_m070|u003_m001,u003_e002|u003_e002|u003_e016|u003_e018|u003_e001,todo|todo|constraint|constraint|todo,0.59938|0.53146|0.521259|0.508666|0.493998,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.7171809907403115,1.0,0.6666666666666666,,0.0,,0.0,83
10,full_qca,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m062|u003_m070|u003_m034|u003_m064|u003_m058|u003_m061|u003_m049|u003_m009,u003_e002|u003_e002|u003_e016|u003_e018|u003_e009|u003_e016|u003_e015|u003_e016|u003_e013|u003_e003,todo|todo|constraint|constraint|todo|fact|todo|fact|preference|todo,0.59938|0.53146|0.521259|0.508666|0.49267|0.484|0.48344|0.478638|0.47677|0.470673,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.5701406500739014,1.0,0.3333333333333333,,0.0,,0.0,164
10,wo_tmt,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m069|u003_m005|u003_m009|u003_m062|u003_m006|u003_m063|u003_m070|u003_m001|u003_m034|u003_m058,u003_e018|u003_e002|u003_e003|u003_e016|u003_e002|u003_e016|u003_e018|u003_e001|u003_e009|u003_e015,todo|todo|todo|constraint|todo|todo|constraint|todo|todo|todo,0.572533|0.5687|0.533767|0.521259|0.5195|0.513|0.508666|0.4968|0.494533|0.4928,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.4796249331362629,0.0,0.6666666666666666,,0.0,,0.0,156
10,wo_decay,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m034|u003_m058|u003_m009|u003_m013|u003_m018|u003_m069|u003_m049|u003_m063,u003_e002|u003_e002|u003_e009|u003_e015|u003_e003|u003_e004|u003_e005|u003_e018|u003_e013|u003_e016,todo|todo|todo|todo|todo|todo|status_update|todo|preference|todo,0.59938|0.53146|0.49267|0.48344|0.470673|0.454267|0.4428|0.441609|0.427533|0.42044,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.7055327815530771,1.0,0.6666666666666666,,0.0,,0.0,138
10,wo_compatibility,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m049|u003_m064|u003_m061|u003_m062|u003_m070|u003_m071|u003_m005|u003_m072|u003_m057|u003_m059,u003_e013|u003_e016|u003_e016|u003_e016|u003_e018|u003_e018|u003_e002|u003_e018|u003_e015|u003_e015,preference|fact|fact|constraint|constraint|fact|todo|fact|preference|preference,0.44377|0.429|0.423638|0.422259|0.409666|0.397295|0.39038|0.382333|0.374622|0.37186,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.3333333333333333,0.19004688335796713,0.0,0.3333333333333333,,0.0,,0.0,172
10,wo_domain,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m050|u003_m070|u003_m058|u003_m053|u003_m013|u003_m038|u003_m006|u003_m049|u003_m062,u003_e002|u003_e013|u003_e018|u003_e015|u003_e014|u003_e004|u003_e010|u003_e002|u003_e013|u003_e016,todo|status_update|constraint|todo|constraint|todo|todo|todo|preference|constraint,0.45938|0.429555|0.415333|0.41344|0.410099|0.4076|0.39396|0.39146|0.383437|0.381259,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.7055327815530771,1.0,0.6666666666666666,,0.0,,0.0,159
10,wo_penalty,u003,u003_q004,task,task_priority,,现在最重要但不一定最紧急的任务是什么？,u003_m005|u003_m006|u003_m062|u003_m070|u003_m001|u003_m034|u003_m002|u003_m064|u003_m058|u003_m061,u003_e002|u003_e002|u003_e016|u003_e018|u003_e001|u003_e009|u003_e001|u003_e016|u003_e015|u003_e016,todo|todo|constraint|constraint|todo|todo|todo|fact|todo|fact,0.59938|0.53146|0.521259|0.508666|0.493998|0.49267|0.48738|0.484|0.48344|0.478638,u003_m005|u003_m001|u003_m013,u003_e002|u003_e001|u003_e004,0.6666666666666666,0.7171809907403115,1.0,0.6666666666666666,,0.0,,0.0,177
5,full_qca,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m002|u003_m001|u003_m054|u003_m018|u003_m034,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009,todo|todo|todo|status_update|todo,0.629474|0.629409|0.617499|0.610078|0.60772,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.7958830702855284,1.0,0.5,1.0,,,,90
5,wo_tmt,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m001|u003_m002|u003_m054|u003_m018|u003_m034,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009,todo|todo|todo|status_update|todo,0.631133|0.628994|0.619632|0.610078|0.608867,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.5905698852605757,0.0,0.5,1.0,,,,90
5,wo_decay,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m018|u003_m002|u003_m001|u003_m054|u003_m034,u003_e005|u003_e001|u003_e001|u003_e014|u003_e009,status_update|todo|todo|todo|todo,0.67999|0.629474|0.629409|0.617499|0.60772,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.9072836011519267,1.0,0.5,1.0,,,,90
5,wo_compatibility,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m070|u003_m053|u003_m002|u003_m001|u003_m054,u003_e018|u003_e014|u003_e001|u003_e001|u003_e014,constraint|constraint|todo|todo|todo,0.416041|0.405741|0.391474|0.391409|0.379499,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.3333333333333333,0.2781491965442198,0.0,0.5,0.0,,,,94
5,wo_domain,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m050|u003_m018|u003_m029|u003_m005|u003_m013,u003_e013|u003_e005|u003_e008|u003_e002|u003_e004,status_update|status_update|status_update|todo|todo,0.497572|0.470078|0.437659|0.41958|0.407267,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.3333333333333333,0.35098520806348704,0.0,0.0,1.0,,,,80
5,wo_penalty,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m002|u003_m001|u003_m054|u003_m018|u003_m034,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009,todo|todo|todo|status_update|todo,0.629474|0.629409|0.617499|0.610078|0.60772,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.7958830702855284,1.0,0.5,1.0,,,,90
10,full_qca,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m002|u003_m001|u003_m054|u003_m018|u003_m034|u003_m020|u003_m017|u003_m050|u003_m070|u003_m065,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009|u003_e005|u003_e005|u003_e013|u003_e018|u003_e017,todo|todo|todo|status_update|todo|todo|todo|status_update|constraint|todo,0.629474|0.629409|0.617499|0.610078|0.60772|0.537791|0.522318|0.520906|0.514041|0.51127,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,1.0,0.849485169745205,1.0,1.0,1.0,,,,167
10,wo_tmt,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m001|u003_m002|u003_m054|u003_m018|u003_m034|u003_m017|u003_m065|u003_m020|u003_m050|u003_m070,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009|u003_e005|u003_e017|u003_e005|u003_e013|u003_e018,todo|todo|todo|status_update|todo|todo|todo|todo|status_update|constraint,0.631133|0.628994|0.619632|0.610078|0.608867|0.557118|0.54679|0.528511|0.520906|0.514041,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,1.0,0.6523808178259579,0.0,1.0,1.0,,,,167
10,wo_decay,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m018|u003_m002|u003_m001|u003_m054|u003_m034|u003_m020|u003_m017|u003_m078|u003_m065|u003_m022,u003_e005|u003_e001|u003_e001|u003_e014|u003_e009|u003_e005|u003_e005|u003_e020|u003_e017|u003_e006,status_update|todo|todo|todo|todo|todo|todo|status_update|todo|status_update,0.67999|0.629474|0.629409|0.617499|0.60772|0.537791|0.522318|0.517667|0.51127|0.5002,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,1.0,0.9631044354383577,1.0,1.0,1.0,,,,158
10,wo_compatibility,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m070|u003_m053|u003_m002|u003_m001|u003_m054|u003_m034|u003_m035|u003_m033|u003_m018|u003_m026,u003_e018|u003_e014|u003_e001|u003_e001|u003_e014|u003_e009|u003_e009|u003_e009|u003_e005|u003_e007,constraint|constraint|todo|todo|todo|todo|constraint|dependency|status_update|constraint,0.416041|0.405741|0.391474|0.391409|0.379499|0.36972|0.359715|0.357107|0.330078|0.322042,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.6666666666666666,0.4456116994035126,0.0,0.5,1.0,,,,173
10,wo_domain,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m050|u003_m018|u003_m029|u003_m005|u003_m013|u003_m020|u003_m022|u003_m078|u003_m058|u003_m053,u003_e013|u003_e005|u003_e008|u003_e002|u003_e004|u003_e005|u003_e006|u003_e020|u003_e015|u003_e014,status_update|status_update|status_update|todo|todo|todo|status_update|status_update|todo|constraint,0.497572|0.470078|0.437659|0.41958|0.407267|0.397791|0.396684|0.395484|0.38804|0.387074,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,0.3333333333333333,0.35098520806348704,0.0,0.0,1.0,,,,158
10,wo_penalty,u003,u003_q005,task,task_status,,客户封面稿还有什么没完成？,u003_m002|u003_m001|u003_m054|u003_m018|u003_m034|u003_m020|u003_m017|u003_m050|u003_m070|u003_m065,u003_e001|u003_e001|u003_e014|u003_e005|u003_e009|u003_e005|u003_e005|u003_e013|u003_e018|u003_e017,todo|todo|todo|status_update|todo|todo|todo|status_update|constraint|todo,0.629474|0.629409|0.617499|0.610078|0.60772|0.537791|0.522318|0.520906|0.514041|0.51127,u003_m018|u003_m002|u003_m065,u003_e005|u003_e001|u003_e017,1.0,0.849485169745205,1.0,1.0,1.0,,,,167
5,full_qca,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m006|u003_m038,u003_e002|u003_e006|u003_e015|u003_e002|u003_e010,todo|status_update|todo|todo|todo,0.62358|0.598222|0.580897|0.580425|0.572619,u003_m021|u003_m022,u003_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,82
5,wo_tmt,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m038|u003_m006,u003_e002|u003_e006|u003_e015|u003_e010|u003_e002,todo|status_update|todo|todo|todo,0.6047|0.598222|0.586657|0.573259|0.573065,u003_m021|u003_m022,u003_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,82
5,wo_decay,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m022|u003_m005|u003_m018|u003_m058|u003_m006,u003_e006|u003_e002|u003_e005|u003_e015|u003_e002,status_update|todo|status_update|todo|todo,0.631738|0.62358|0.6038|0.580897|0.580425,u003_m021|u003_m022,u003_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,78
5,wo_compatibility,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m057|u003_m005|u003_m037|u003_m039|u003_m058,u003_e015|u003_e002|u003_e010|u003_e010|u003_e015,preference|todo|dependency|constraint|todo,0.399461|0.38558|0.383|0.370291|0.342897,u003_m021|u003_m022,u003_e006,0.0,0.0,0.0,0.0,0.0,,,,74
5,wo_domain,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m050|u003_m005|u003_m058|u003_m022|u003_m006,u003_e013|u003_e002|u003_e015|u003_e006|u003_e002,status_update|todo|todo|status_update|todo,0.497572|0.48358|0.46423|0.458222|0.440425,u003_m021|u003_m022,u003_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,82
5,wo_penalty,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m006|u003_m038,u003_e002|u003_e006|u003_e015|u003_e002|u003_e010,todo|status_update|todo|todo|todo,0.62358|0.598222|0.580897|0.580425|0.572619,u003_m021|u003_m022,u003_e006,0.5,0.2960819109658652,0.0,0.0,1.0,,,,82
10,full_qca,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m006|u003_m038|u003_m050|u003_m018|u003_m021|u003_m029|u003_m037,u003_e002|u003_e006|u003_e015|u003_e002|u003_e010|u003_e013|u003_e005|u003_e006|u003_e008|u003_e010,todo|status_update|todo|todo|todo|status_update|status_update|todo|status_update|dependency,0.62358|0.598222|0.580897|0.580425|0.572619|0.567572|0.533888|0.506111|0.505392|0.481,u003_m021|u003_m022,u003_e006,1.0,0.5181433441902642,0.0,1.0,1.0,,,,159
10,wo_tmt,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m038|u003_m006|u003_m050|u003_m021|u003_m018|u003_m025|u003_m029,u003_e002|u003_e006|u003_e015|u003_e010|u003_e002|u003_e013|u003_e006|u003_e005|u003_e007|u003_e008,todo|status_update|todo|todo|todo|status_update|todo|status_update|todo|status_update,0.6047|0.598222|0.586657|0.573259|0.573065|0.567572|0.540111|0.533888|0.509867|0.505392,u003_m021|u003_m022,u003_e006,1.0,0.5307212739772434,0.0,1.0,1.0,,,,160
10,wo_decay,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m022|u003_m005|u003_m018|u003_m058|u003_m006|u003_m038|u003_m050|u003_m021|u003_m029|u003_m025,u003_e006|u003_e002|u003_e005|u003_e015|u003_e002|u003_e010|u003_e013|u003_e006|u003_e008|u003_e007,status_update|todo|status_update|todo|todo|todo|status_update|todo|status_update|todo,0.631738|0.62358|0.6038|0.580897|0.580425|0.572619|0.5276|0.506111|0.491533|0.476637,u003_m021|u003_m022,u003_e006,1.0,0.6913401592471553,1.0,1.0,1.0,,,,160
10,wo_compatibility,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m057|u003_m005|u003_m037|u003_m039|u003_m058|u003_m006|u003_m038|u003_m023|u003_m059|u003_m040,u003_e015|u003_e002|u003_e010|u003_e010|u003_e015|u003_e002|u003_e010|u003_e006|u003_e015|u003_e010,preference|todo|dependency|constraint|todo|todo|todo|dependency|preference|fact,0.399461|0.38558|0.383|0.370291|0.342897|0.342425|0.334619|0.330919|0.327042|0.323715,u003_m021|u003_m022,u003_e006,0.0,0.0,0.0,0.0,0.0,,,,163
10,wo_domain,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m050|u003_m005|u003_m058|u003_m022|u003_m006|u003_m038|u003_m029|u003_m018|u003_m013|u003_m078,u003_e013|u003_e002|u003_e015|u003_e006|u003_e002|u003_e010|u003_e008|u003_e005|u003_e004|u003_e020,status_update|todo|todo|status_update|todo|todo|status_update|status_update|todo|status_update,0.497572|0.48358|0.46423|0.458222|0.440425|0.432619|0.412059|0.393888|0.3806|0.368818,u003_m021|u003_m022,u003_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,161
10,wo_penalty,u003,u003_q006,task,task_status,,作品集更新的资料收集完成了吗？,u003_m005|u003_m022|u003_m058|u003_m006|u003_m038|u003_m050|u003_m018|u003_m021|u003_m029|u003_m037,u003_e002|u003_e006|u003_e015|u003_e002|u003_e010|u003_e013|u003_e005|u003_e006|u003_e008|u003_e010,todo|status_update|todo|todo|todo|status_update|status_update|todo|status_update|dependency,0.62358|0.598222|0.580897|0.580425|0.572619|0.567572|0.533888|0.506111|0.505392|0.481,u003_m021|u003_m022,u003_e006,1.0,0.5181433441902642,0.0,1.0,1.0,,,,159
5,full_qca,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m025|u003_m069|u003_m009|u003_m071|u003_m050,u003_e007|u003_e018|u003_e003|u003_e018|u003_e013,todo|todo|todo|fact|status_update,0.544108|0.529769|0.527564|0.521561|0.520906,u003_m025|u003_m026,u003_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,76
5,wo_tmt,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m069|u003_m025|u003_m009|u003_m071|u003_m050,u003_e018|u003_e007|u003_e003|u003_e018|u003_e013,todo|todo|todo|fact|status_update,0.610338|0.577338|0.56639|0.521561|0.520906,u003_m025|u003_m026,u003_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,76
5,wo_decay,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m025|u003_m069|u003_m009|u003_m018|u003_m050,u003_e007|u003_e018|u003_e003|u003_e005|u003_e013,todo|todo|todo|status_update|status_update,0.544108|0.529769|0.527564|0.487133|0.480933,u003_m025|u003_m026,u003_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,80
5,wo_compatibility,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m071|u003_m070|u003_m049|u003_m072|u003_m025,u003_e018|u003_e018|u003_e013|u003_e018|u003_e007,fact|constraint|preference|fact|todo,0.395561|0.394429|0.346068|0.329|0.306108,u003_m025|u003_m026,u003_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,81
5,wo_domain,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m050|u003_m005|u003_m029|u003_m025|u003_m022,u003_e013|u003_e002|u003_e008|u003_e007|u003_e006,status_update|todo|status_update|todo|status_update,0.497572|0.41958|0.412059|0.404108|0.396684,u003_m025|u003_m026,u003_e007,0.5,0.26406812257259094,0.0,1.0,0.0,,,,82
5,wo_penalty,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m025|u003_m069|u003_m009|u003_m071|u003_m050,u003_e007|u003_e018|u003_e003|u003_e018|u003_e013,todo|todo|todo|fact|status_update,0.544108|0.529769|0.527564|0.521561|0.520906,u003_m025|u003_m026,u003_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,76
10,full_qca,u003,u003_q007,task,task_status,,色彩练习那个过期事项现在应该怎么处理？,u003_m025|u003_m069|u003_m009|u003_m071|u003_m050|u003_m070|u003_m013|u003_m034|u003_m027|u003_m058,u003_e007|u003_e018|u003_e003|u003_e018|u003_e013|u003_e018|u003_e004|u003_e009|u003_e007|u003_e015,todo|todo|todo|fact|status_update|constraint|todo|todo|todo|todo,0.544108|0.529769|0.527564|0.521561|0.520906|0.492429|0.473933|0.47372|0.45892|0.45804,u003_m025|u003_m026,u003_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,155
